,Server,Latency,Jitter,Download,Upload,Packet Loss
Thu Jun 24 14:02:01,Shyam Spectra - Chennai,55.88,16.35,5.37,2.26,0.0
Thu Jun 24 14:04:01,Airtel Broadband - Chennai,56.32,6.66,6.90,2.01,
Thu Jun 24 14:06:01,Shyam Spectra - Chennai,40.07,23.21,2.32,1.88,0.0
Thu Jun 24 14:08:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,41.76,18.50,7.64,1.75,
Thu Jun 24 14:10:01,Airtel Broadband - Chennai,43.59,15.27,3.58,2.19,
Thu Jun 24 14:12:01,Airgenie - Chennai,47.64,8.31,4.88,2.69,
Thu Jun 24 14:14:01,Airgenie - Chennai,40.88,17.71,3.62,1.97,
Thu Jun 24 14:16:01,Airconnect Fibernet - Chennai,44.83,17.22,6.11,2.33,0.0
Thu Jun 24 14:18:01,TataSky Broadband Private Limited - Chennai,43.05,25.60,3.53,2.15,0.0
Thu Jun 24 14:20:01,Shyam Spectra - Chennai,40.92,21.05,8.86,2.30,0.0
Thu Jun 24 14:22:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,72.33,7.65,5.28,1.95,
Thu Jun 24 14:24:01,Airgenie - Chennai,40.69,13.23,4.28,2.51,
Thu Jun 24 14:26:01,ACT Fibernet - Chennai,41.73,19.28,4.45,1.97,0.0
Thu Jun 24 14:28:01,ACT Fibernet - Chennai,44.13,25.62,2.20,2.03,0.0
Thu Jun 24 14:30:01,ACT Fibernet - Chennai,45.66,19.21,2.61,1.50,0.0
Thu Jun 24 14:32:01,TataSky Broadband Private Limited - Chennai,32.84,12.78,4.08,0.93,0.0
Thu Jun 24 14:34:01,Airtel Broadband - Chennai,60.79,10.69,2.24,0.83,
Thu Jun 24 14:36:01,Airtel Broadband - Chennai,58.51,6.98,1.01,1.15,
Thu Jun 24 14:38:01,Shyam Spectra - Chennai,56.04,6.74,2.30,0.39,0.0
Thu Jun 24 14:40:01,Sri Vari Network Private Limited - Chennai,46.73,14.80,3.28,0.94,
Thu Jun 24 14:42:01,Airtel Broadband - Chennai,44.18,17.94,1.77,1.48,
Thu Jun 24 14:44:01,TataSky Broadband Private Limited - Chennai,65.75,6.73,4.89,1.13,0.0
Thu Jun 24 14:46:01,Shyam Spectra - Chennai,38.42,36.32,4.02,1.45,0.0
Thu Jun 24 14:48:01,Airgenie - Chennai,41.44,33.38,3.42,1.59,
Thu Jun 24 14:50:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,44.02,20.92,6.74,2.13,
Thu Jun 24 14:52:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,50.19,13.28,8.31,1.66,
Thu Jun 24 14:54:01,Airconnect Fibernet - Chennai,55.67,13.27,6.98,1.98,0.0
Thu Jun 24 14:56:01,Shyam Spectra - Chennai,40.01,20.56,3.11,2.10,0.0
Thu Jun 24 14:58:01,ACT Fibernet - Chennai,39.33,10.56,4.80,1.47,0.0
Thu Jun 24 15:00:01,Airgenie - Chennai,40.69,27.35,5.28,1.54,
Thu Jun 24 15:02:01,Shyam Spectra - Chennai,43.20,8.44,8.88,2.58,0.0
Thu Jun 24 15:04:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,41.36,27.50,8.39,2.81,
Thu Jun 24 15:06:01,Airtel Broadband - Chennai,40.24,15.06,7.71,2.89,
Thu Jun 24 15:08:01,TataSky Broadband Private Limited - Chennai,43.45,18.10,9.17,2.25,0.0
Thu Jun 24 15:10:01,TataSky Broadband Private Limited - Chennai,42.10,16.73,7.86,3.11,0.0
Thu Jun 24 15:12:01,ACT Fibernet - Chennai,41.25,29.87,6.72,1.69,0.0
Thu Jun 24 15:14:01,Airgenie - Chennai,39.88,22.29,7.83,2.77,
Thu Jun 24 15:16:01,Airgenie - Chennai,38.75,24.43,5.67,2.29,
Thu Jun 24 15:18:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,45.82,9.51,1.66,1.63,
Thu Jun 24 15:20:01,Airgenie - Chennai,47.52,8.56,5.15,2.11,
Thu Jun 24 15:22:01,Airconnect Fibernet - Chennai,46.08,18.58,4.50,1.67,0.7
Thu Jun 24 15:24:01,Airgenie - Chennai,149.64,7.12,3.12,2.55,
Thu Jun 24 15:26:01,TataSky Broadband Private Limited - Chennai,60.33,24.18,5.45,2.40,0.0
Thu Jun 24 15:28:01,Sri Vari Network Private Limited - Chennai,47.78,21.76,1.29,2.10,
Thu Jun 24 15:30:01,Airgenie - Chennai,46.50,22.86,4.03,1.96,
Thu Jun 24 15:32:01,Airgenie - Chennai,68.79,13.91,6.94,1.79,
Thu Jun 24 15:34:01,Airconnect Fibernet - Chennai,44.73,100.86,8.72,1.96,1.3
Thu Jun 24 15:36:01,Shyam Spectra - Chennai,45.69,12.83,10.69,2.47,0.0
Thu Jun 24 15:38:01,Sri Vari Network Private Limited - Chennai,38.22,17.81,10.38,3.00,
Thu Jun 24 15:40:01,TataSky Broadband Private Limited - Chennai,51.62,15.37,8.72,2.69,0.0
Thu Jun 24 15:42:01,ACT Fibernet - Chennai,148.80,14.66,3.43,2.43,4.0
Thu Jun 24 15:44:01,Airgenie - Chennai,55.79,13.04,5.50,1.96,
Thu Jun 24 15:46:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.16,50.22,5.18,2.60,
Thu Jun 24 15:48:01,Airconnect Fibernet - Chennai,55.41,46.10,3.27,2.54,0.0
Thu Jun 24 15:50:01,ACT Fibernet - Chennai,43.65,22.43,4.94,2.50,0.0
Thu Jun 24 15:52:01,Airconnect Fibernet - Chennai,43.54,27.07,5.02,2.29,1.0
Thu Jun 24 15:54:01,Airtel Broadband - Chennai,33.82,34.13,6.82,2.18,
Thu Jun 24 15:56:01,ACT Fibernet - Chennai,36.76,19.25,9.04,2.17,0.0
Thu Jun 24 15:58:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,71.89,36.62,5.79,1.73,
Thu Jun 24 16:00:01,Airgenie - Chennai,53.31,10.56,4.56,2.21,
Thu Jun 24 16:02:01,Airtel Broadband - Chennai,46.97,24.99,5.81,2.31,
Thu Jun 24 16:04:01,ACT Fibernet - Chennai,40.96,29.12,5.59,2.42,0.0
Thu Jun 24 16:06:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,58.53,60.03,5.71,2.14,
Thu Jun 24 16:10:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,42.39,26.05,6.02,3.00,
Thu Jun 24 16:12:01,Airtel Broadband - Chennai,33.13,19.38,10.65,2.94,
Thu Jun 24 16:14:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,49.32,17.88,5.37,2.22,
Thu Jun 24 16:16:01,Airtel Broadband - Chennai,45.98,19.21,8.51,2.75,
Thu Jun 24 16:18:01,Airconnect Fibernet - Chennai,43.13,14.06,4.85,2.32,1.6
Thu Jun 24 16:20:01,Shyam Spectra - Chennai,58.10,6.04,6.46,2.18,0.0
Thu Jun 24 16:22:01,Airtel Broadband - Chennai,52.39,5.25,10.50,2.77,
Thu Jun 24 16:24:01,Airtel Broadband - Chennai,41.64,17.43,4.47,3.13,
Thu Jun 24 16:26:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,47.72,16.55,5.90,2.72,
Thu Jun 24 16:28:01,TataSky Broadband Private Limited - Chennai,52.08,10.08,7.63,2.84,0.0
Thu Jun 24 16:30:01,TataSky Broadband Private Limited - Chennai,57.57,8.48,3.93,3.17,0.0
Thu Jun 24 16:32:01,Airconnect Fibernet - Chennai,48.95,10.83,2.09,1.55,0.3
Thu Jun 24 16:34:01,Shyam Spectra - Chennai,47.62,11.38,1.19,2.15,0.0
Thu Jun 24 16:36:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,45.19,21.70,2.16,2.08,
Thu Jun 24 16:38:01,Airtel Broadband - Chennai,42.73,20.26,1.81,1.92,
Thu Jun 24 16:40:01,Airconnect Fibernet - Chennai,39.90,36.09,5.47,1.84,0.0
Thu Jun 24 16:42:01,Airconnect Fibernet - Chennai,42.77,18.15,1.27,1.51,0.3
Thu Jun 24 16:44:01,Airconnect Fibernet - Chennai,47.55,21.25,2.83,1.78,0.4
Thu Jun 24 16:46:01,Shyam Spectra - Chennai,63.16,6.21,2.23,2.24,0.0
Thu Jun 24 16:48:01,ACT Fibernet - Chennai,73.03,7.53,2.92,2.15,0.0
Thu Jun 24 16:50:01,ACT Fibernet - Chennai,42.61,21.73,4.82,3.48,0.0
Thu Jun 24 16:52:01,TataSky Broadband Private Limited - Chennai,36.98,13.89,3.70,3.20,0.0
Thu Jun 24 16:54:01,TataSky Broadband Private Limited - Chennai,42.16,22.10,4.06,2.27,0.0
Thu Jun 24 16:56:01,Shyam Spectra - Chennai,47.47,19.58,4.02,2.35,0.4
Thu Jun 24 16:58:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,39.69,10.98,5.18,2.15,
Thu Jun 24 17:00:01,ACT Fibernet - Chennai,42.24,21.47,2.99,1.87,0.0
Thu Jun 24 17:02:01,Shyam Spectra - Chennai,47.37,241.85,3.68,1.97,0.0
Thu Jun 24 17:04:01,Sri Vari Network Private Limited - Chennai,55.97,20.77,2.78,2.10,
Thu Jun 24 17:06:01,TataSky Broadband Private Limited - Chennai,43.05,20.21,7.99,1.81,0.7
Thu Jun 24 17:08:01,Sri Vari Network Private Limited - Chennai,39.76,10.08,3.01,1.66,
Thu Jun 24 17:10:01,Airtel Broadband - Chennai,41.90,18.66,2.84,2.23,
Thu Jun 24 17:12:01,Airgenie - Chennai,42.68,16.58,2.09,1.74,
Thu Jun 24 17:14:01,Airtel Broadband - Chennai,36.71,20.99,5.07,2.35,
Thu Jun 24 17:16:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,55.57,12.92,3.88,1.39,
Thu Jun 24 17:18:01,Airtel Broadband - Chennai,40.44,9.90,2.40,1.64,
Thu Jun 24 17:20:01,TataSky Broadband Private Limited - Chennai,40.90,18.52,6.36,1.74,0.0
Thu Jun 24 17:22:01,Airgenie - Chennai,55.08,6.11,4.56,1.76,
Thu Jun 24 17:24:01,Shyam Spectra - Chennai,38.87,22.72,9.61,2.37,3.5
Thu Jun 24 17:26:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.27,8.99,12.10,1.95,
Thu Jun 24 17:28:01,Shyam Spectra - Chennai,41.62,20.18,6.07,2.23,0.0
Thu Jun 24 17:30:01,Airconnect Fibernet - Chennai,41.50,21.26,3.16,0.77,0.7
Thu Jun 24 17:32:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,51.90,34.09,4.15,1.39,
Thu Jun 24 17:34:01,Airconnect Fibernet - Chennai,39.31,18.44,5.93,1.40,0.3
Thu Jun 24 17:36:01,Airgenie - Chennai,47.06,37.69,8.04,1.42,
Thu Jun 24 17:38:01,Airconnect Fibernet - Chennai,43.22,40.26,5.37,0.90,0.3
Thu Jun 24 17:40:01,Airgenie - Chennai,44.84,26.21,3.58,1.04,
Thu Jun 24 17:42:01,Jio - Chennai,45.85,53.92,5.41,1.29,
Thu Jun 24 17:44:01,Airconnect Fibernet - Chennai,43.38,26.81,8.57,1.16,0.9
Thu Jun 24 17:46:01,Airtel Broadband - Chennai,39.26,21.05,6.43,1.19,
Thu Jun 24 17:48:01,Sri Vari Network Private Limited - Chennai,47.28,32.31,6.36,1.61,
Thu Jun 24 17:50:01,Jio - Chennai,39.76,16.25,7.45,1.22,
Thu Jun 24 17:52:01,ACT Fibernet - Chennai,45.29,14.42,6.89,2.00,0.0
Thu Jun 24 17:54:01,Airtel Broadband - Chennai,44.42,24.27,4.65,1.64,
Thu Jun 24 17:56:01,Airconnect Fibernet - Chennai,40.43,19.69,5.45,1.50,0.0
Thu Jun 24 17:58:01,Jio - Chennai,40.66,26.57,7.01,1.59,
Thu Jun 24 18:00:01,Sri Vari Network Private Limited - Chennai,40.24,27.78,3.95,1.69,
Thu Jun 24 18:02:01,Jio - Chennai,40.72,20.71,5.39,1.70,
Thu Jun 24 18:04:01,Airtel Broadband - Chennai,42.21,25.81,3.23,1.68,
Thu Jun 24 18:06:01,Airconnect Fibernet - Chennai,40.15,19.33,2.89,1.60,0.0
Thu Jun 24 18:08:01,Airgenie - Chennai,41.92,26.51,4.27,2.02,
Thu Jun 24 18:10:01,Airgenie - Chennai,42.31,28.82,5.26,1.84,
Thu Jun 24 18:12:01,Airconnect Fibernet - Chennai,44.86,20.61,4.80,1.30,0.0
Thu Jun 24 18:14:01,Airconnect Fibernet - Chennai,38.41,22.80,5.02,1.56,0.0
Thu Jun 24 18:16:01,Sri Vari Network Private Limited - Chennai,40.51,12.52,8.74,1.51,
Thu Jun 24 18:18:01,Shyam Spectra - Chennai,52.07,21.57,6.81,1.03,0.0
Thu Jun 24 18:20:01,Airtel Broadband - Chennai,56.80,9.21,9.23,1.76,
Thu Jun 24 18:22:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,51.35,6.67,3.30,1.80,
Thu Jun 24 18:24:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,41.00,20.14,3.30,2.42,
Thu Jun 24 18:26:01,Airtel Broadband - Chennai,39.88,40.88,5.73,2.49,
Thu Jun 24 18:28:01,TataSky Broadband Private Limited - Chennai,35.87,12.92,4.97,2.21,0.0
Thu Jun 24 18:30:01,Shyam Spectra - Chennai,159.33,0.57,2.80,2.74,9.0
Thu Jun 24 18:32:01,Sri Vari Network Private Limited - Chennai,40.84,26.73,4.29,3.01,
Thu Jun 24 18:34:01,Airgenie - Chennai,39.89,30.28,5.10,2.67,
Thu Jun 24 18:36:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,51.20,10.72,5.25,2.48,
Thu Jun 24 18:38:01,Sri Vari Network Private Limited - Chennai,39.84,38.76,7.11,2.76,
Thu Jun 24 18:40:01,Airtel Broadband - Chennai,41.09,23.43,8.19,2.94,
Thu Jun 24 18:42:01,TataSky Broadband Private Limited - Chennai,38.96,18.33,7.15,3.01,0.0
Thu Jun 24 18:44:01,Airconnect Fibernet - Chennai,44.94,21.00,7.46,3.23,0.5
Thu Jun 24 18:46:01,Vi India - Chennai,159.88,40.20,2.22,2.87,8.4
Thu Jun 24 18:48:01,Airgenie - Chennai,38.35,18.20,7.34,2.58,
Thu Jun 24 18:50:01,Airtel Broadband - Chennai,44.81,23.67,8.95,3.16,
Thu Jun 24 18:52:01,Sri Vari Network Private Limited - Chennai,44.70,16.14,2.44,2.43,
Thu Jun 24 18:54:01,Jio - Chennai,38.92,8.13,4.17,2.54,
Thu Jun 24 18:56:01,Airconnect Fibernet - Chennai,40.42,32.08,7.81,1.65,0.0
Thu Jun 24 18:58:01,Jio - Chennai,53.97,10.68,5.98,2.84,
Thu Jun 24 19:00:01,Airconnect Fibernet - Chennai,37.26,41.12,6.96,2.71,0.0
Thu Jun 24 19:02:01,Shyam Spectra - Chennai,155.77,4.62,3.25,2.45,5.7
Thu Jun 24 19:04:01,Jio - Chennai,49.57,15.95,4.94,2.50,
Thu Jun 24 19:06:01,Airtel Broadband - Chennai,40.17,3.12,7.81,2.54,
Thu Jun 24 19:08:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,46.05,20.93,3.84,2.61,
Thu Jun 24 19:10:01,Sri Vari Network Private Limited - Chennai,44.17,16.61,1.62,2.72,
Thu Jun 24 19:12:01,Airgenie - Chennai,43.03,21.71,1.99,1.69,
Thu Jun 24 19:14:01,Jio - Chennai,59.25,24.13,3.07,2.76,
Thu Jun 24 19:16:01,Airconnect Fibernet - Chennai,72.35,5.84,6.50,3.16,0.0
Thu Jun 24 19:18:01,Sri Vari Network Private Limited - Chennai,150.72,76.70,5.41,2.81,
Thu Jun 24 19:20:01,Airtel Broadband - Chennai,72.53,5.04,3.61,2.39,
Thu Jun 24 19:22:01,TataSky Broadband Private Limited - Chennai,38.29,20.09,2.92,0.85,0.0
Thu Jun 24 19:24:01,Airgenie - Chennai,45.71,15.99,4.18,2.07,
Thu Jun 24 19:26:01,Shyam Spectra - Chennai,55.76,8.33,2.25,1.92,0.0
Thu Jun 24 19:28:01,Shyam Spectra - Chennai,55.96,12.52,1.03,2.52,0.0
Thu Jun 24 19:30:01,Airtel Broadband - Chennai,40.12,25.13,3.47,1.90,
Thu Jun 24 19:32:01,Airtel Broadband - Chennai,40.04,20.83,5.49,1.70,
Thu Jun 24 19:34:01,TataSky Broadband Private Limited - Chennai,159.54,0.81,3.78,2.06,5.0
Thu Jun 24 19:36:01,Airgenie - Chennai,39.97,14.65,3.90,1.91,
Thu Jun 24 19:38:01,Shyam Spectra - Chennai,52.68,4.07,6.83,1.74,0.0
Thu Jun 24 19:40:01,Shyam Spectra - Chennai,42.29,9.72,3.07,1.56,0.0
Thu Jun 24 19:42:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,39.21,43.69,1.89,2.00,
Thu Jun 24 19:44:01,TataSky Broadband Private Limited - Chennai,42.58,25.53,4.71,1.81,0.0
Thu Jun 24 19:46:01,ACT Fibernet - Chennai,48.90,14.69,2.81,1.67,0.0
Thu Jun 24 19:48:01,ACT Fibernet - Chennai,45.38,17.83,4.38,0.43,0.7
Thu Jun 24 19:50:01,Sri Vari Network Private Limited - Chennai,156.46,42.50,4.71,0.68,
Thu Jun 24 19:52:01,Airconnect Fibernet - Chennai,41.85,20.08,5.93,0.66,0.4
Thu Jun 24 19:54:01,Airtel Broadband - Chennai,71.07,9.94,5.85,0.69,
Thu Jun 24 19:56:01,Jio - Chennai,59.85,10.04,7.52,0.72,
Thu Jun 24 19:58:01,Jio - Chennai,64.83,13.42,3.65,0.71,
Thu Jun 24 20:00:01,TataSky Broadband Private Limited - Chennai,44.07,22.38,4.83,0.85,0.0
Thu Jun 24 20:02:01,Airconnect Fibernet - Chennai,55.44,8.56,8.18,0.78,0.3
Thu Jun 24 20:04:01,Jio - Chennai,76.22,4.09,3.20,0.96,
Thu Jun 24 20:06:01,Shyam Spectra - Chennai,54.97,25.29,2.94,,
Thu Jun 24 20:08:01,Sri Vari Network Private Limited - Chennai,38.73,23.58,3.30,1.31,
Thu Jun 24 20:10:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.24,20.76,6.22,1.33,
Thu Jun 24 20:12:01,Shyam Spectra - Chennai,56.20,8.83,6.11,0.86,0.0
Thu Jun 24 20:14:01,Shyam Spectra - Chennai,49.93,7.39,4.00,1.06,0.0
Thu Jun 24 20:16:01,TataSky Broadband Private Limited - Chennai,41.90,20.18,2.51,1.17,0.0
Thu Jun 24 20:18:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,42.90,18.98,1.37,1.26,
Thu Jun 24 20:20:01,Shyam Spectra - Chennai,55.91,12.74,5.90,1.11,0.0
Thu Jun 24 20:22:01,Shyam Spectra - Chennai,42.16,18.02,4.86,1.09,0.0
Thu Jun 24 20:24:01,TataSky Broadband Private Limited - Chennai,57.24,5.60,5.30,1.26,0.0
Thu Jun 24 20:26:01,Airgenie - Chennai,40.09,16.32,3.93,1.26,
Thu Jun 24 20:28:01,Shyam Spectra - Chennai,52.10,16.50,5.14,1.17,0.0
Thu Jun 24 20:30:01,Airgenie - Chennai,55.13,7.70,5.29,1.11,
Thu Jun 24 20:32:01,Airtel Broadband - Chennai,42.83,22.80,7.53,0.73,
Thu Jun 24 20:34:01,Jio - Chennai,68.08,99.33,5.42,1.37,
Thu Jun 24 20:36:01,Airtel Broadband - Chennai,57.01,9.58,4.85,0.99,
Thu Jun 24 20:38:01,TataSky Broadband Private Limited - Chennai,62.38,43.87,7.13,0.67,0.0
Thu Jun 24 20:40:01,Airtel Broadband - Chennai,44.39,27.03,2.05,1.79,
Thu Jun 24 20:42:01,Airconnect Fibernet - Chennai,43.32,17.19,5.08,1.91,0.0
Thu Jun 24 20:44:01,Sri Vari Network Private Limited - Chennai,78.67,182.84,7.36,0.64,
Thu Jun 24 20:46:01,Jio - Chennai,45.56,9.48,9.14,0.57,
Thu Jun 24 20:48:01,Airconnect Fibernet - Chennai,45.35,25.78,6.74,0.72,0.0
Thu Jun 24 20:50:01,Shyam Spectra - Chennai,55.49,7.46,11.37,1.09,0.0
Thu Jun 24 20:52:01,TataSky Broadband Private Limited - Chennai,56.29,8.70,2.19,1.05,0.0
Thu Jun 24 20:54:01,Sri Vari Network Private Limited - Chennai,48.10,29.05,6.64,0.91,
Thu Jun 24 20:56:01,Airgenie - Chennai,77.61,14.03,5.41,1.10,
Thu Jun 24 20:58:01,Airgenie - Chennai,45.98,14.65,4.50,1.04,
Thu Jun 24 21:00:01,Airgenie - Chennai,44.94,51.77,3.54,0.77,
Thu Jun 24 21:02:01,Shyam Spectra - Chennai,71.72,6.63,4.10,0.62,0.0
Thu Jun 24 21:04:01,Jio - Chennai,53.57,13.28,2.09,0.84,
Thu Jun 24 21:06:01,ACT Fibernet - Chennai,45.22,18.98,2.74,1.12,0.0
Thu Jun 24 21:08:01,Airtel Broadband - Chennai,58.22,11.61,3.79,0.49,
Thu Jun 24 21:10:01,Airtel Broadband - Chennai,43.97,14.29,1.84,0.73,
Thu Jun 24 21:12:01,Airtel Broadband - Chennai,43.92,21.22,3.75,0.42,
Thu Jun 24 21:14:01,Jio - Chennai,77.37,1.58,1.80,0.32,
Thu Jun 24 21:16:01,Airconnect Fibernet - Chennai,46.14,24.79,4.18,0.29,0.0
Thu Jun 24 21:18:01,Airtel Broadband - Chennai,64.50,5.32,6.09,0.47,
Thu Jun 24 21:20:01,Airconnect Fibernet - Chennai,55.65,7.52,2.51,0.88,1.0
Thu Jun 24 21:22:01,Airconnect Fibernet - Chennai,48.35,18.36,2.02,0.91,1.1
Thu Jun 24 21:24:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,58.68,12.97,7.27,0.83,
Thu Jun 24 21:26:01,Airconnect Fibernet - Chennai,55.20,10.35,4.73,0.64,0.7
Thu Jun 24 21:28:01,ACT Fibernet - Chennai,43.63,13.52,6.49,0.94,0.0
Thu Jun 24 21:30:01,Airconnect Fibernet - Chennai,59.80,17.71,1.03,0.97,0.0
Thu Jun 24 21:32:01,Shyam Spectra - Chennai,76.18,3.56,1.51,0.70,0.0
Thu Jun 24 21:34:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,53.23,12.56,2.96,0.76,
Thu Jun 24 21:36:01,Jio - Chennai,52.21,24.84,4.80,0.65,
Thu Jun 24 21:38:01,Shyam Spectra - Chennai,74.82,5.68,4.88,0.54,0.0
Thu Jun 24 21:40:01,Jio - Chennai,54.06,23.20,5.23,0.63,
Thu Jun 24 21:42:01,Shyam Spectra - Chennai,78.54,1.46,3.25,0.55,0.0
Thu Jun 24 21:44:01,Airconnect Fibernet - Chennai,78.60,1.49,2.69,0.47,0.7
Thu Jun 24 21:46:01,Shyam Spectra - Chennai,80.44,11.72,1.21,0.45,0.0
Thu Jun 24 21:48:01,Airtel Broadband - Chennai,74.14,6.84,2.44,0.57,
Thu Jun 24 21:50:01,Airgenie - Chennai,50.81,28.45,4.26,0.71,
Thu Jun 24 21:52:01,Jio - Chennai,75.96,4.35,5.55,0.45,
Thu Jun 24 21:54:01,Airgenie - Chennai,53.87,12.76,2.47,0.73,
Thu Jun 24 21:56:01,Airgenie - Chennai,72.49,7.68,1.75,0.57,
Thu Jun 24 21:58:01,ACT Fibernet - Chennai,74.70,2.05,8.44,0.57,0.0
Thu Jun 24 22:00:01,Airtel Broadband - Chennai,73.15,5.83,1.16,0.48,
Thu Jun 24 22:02:01,Airgenie - Chennai,80.27,27.09,4.75,0.54,
Thu Jun 24 22:04:01,Jio - Chennai,157.89,1.73,5.27,0.25,
Thu Jun 24 22:06:01,Jio - Chennai,60.08,245.66,4.20,0.45,
Thu Jun 24 22:08:01,Shyam Spectra - Chennai,74.80,25.25,5.86,0.50,0.0
Thu Jun 24 22:10:01,Sri Vari Network Private Limited - Chennai,61.80,8.16,6.26,1.37,
Thu Jun 24 22:12:01,Airtel Broadband - Chennai,62.46,6.27,5.38,1.79,
Thu Jun 24 22:14:01,Shyam Spectra - Chennai,57.32,20.23,7.79,1.71,0.0
Thu Jun 24 22:16:01,Airtel Broadband - Chennai,62.01,8.72,9.87,2.03,
Thu Jun 24 22:18:01,Sri Vari Network Private Limited - Chennai,55.52,26.00,6.71,2.39,
Thu Jun 24 22:20:01,Sri Vari Network Private Limited - Chennai,97.77,16.57,4.91,1.48,
Thu Jun 24 22:22:01,Sri Vari Network Private Limited - Chennai,56.09,7.07,4.88,1.04,
Thu Jun 24 22:24:02,TataSky Broadband Private Limited - Chennai,56.36,11.87,2.81,1.34,0.0
Thu Jun 24 22:26:01,Airconnect Fibernet - Chennai,61.59,6.64,5.28,1.18,0.0
Thu Jun 24 22:28:01,Shyam Spectra - Chennai,78.92,11.06,2.66,1.11,0.0
Thu Jun 24 22:30:01,ACT Fibernet - Chennai,53.33,17.87,1.86,1.14,0.0
Thu Jun 24 22:32:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,76.55,4.50,3.61,1.26,
Thu Jun 24 22:34:01,Sri Vari Network Private Limited - Chennai,78.38,2.81,3.61,1.32,
Thu Jun 24 22:36:01,Shyam Spectra - Chennai,83.66,18.84,1.47,1.21,0.0
Thu Jun 24 22:38:01,ACT Fibernet - Chennai,57.93,10.16,1.22,1.60,0.0
Thu Jun 24 22:40:01,Sri Vari Network Private Limited - Chennai,59.16,32.41,4.71,1.23,
Thu Jun 24 22:42:01,Sri Vari Network Private Limited - Chennai,63.44,5.92,5.95,1.40,
Thu Jun 24 22:44:01,Airtel Broadband - Chennai,58.21,71.56,4.83,1.52,
Thu Jun 24 22:46:01,Airconnect Fibernet - Chennai,55.66,14.46,2.01,1.94,0.0
Thu Jun 24 22:48:01,Sri Vari Network Private Limited - Chennai,72.41,32.19,5.23,1.90,
Thu Jun 24 22:50:01,Airtel Broadband - Chennai,74.09,20.96,6.58,1.85,
Thu Jun 24 22:52:01,Airconnect Fibernet - Chennai,66.92,23.21,1.53,2.15,0.0
Thu Jun 24 22:54:01,TataSky Broadband Private Limited - Chennai,63.50,6.48,4.21,1.86,0.0
Thu Jun 24 22:56:01,TataSky Broadband Private Limited - Chennai,48.89,15.07,5.60,1.98,0.0
Thu Jun 24 22:58:01,Airconnect Fibernet - Chennai,50.31,12.46,9.60,1.80,0.0
Thu Jun 24 23:00:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,72.25,43.86,4.13,1.67,
Thu Jun 24 23:02:01,Sri Vari Network Private Limited - Chennai,50.99,21.84,5.55,1.61,
Thu Jun 24 23:04:01,Airconnect Fibernet - Chennai,37.03,21.68,3.00,1.21,0.6
Thu Jun 24 23:06:01,Airtel Broadband - Chennai,42.32,24.55,2.92,1.33,
Thu Jun 24 23:08:01,TataSky Broadband Private Limited - Chennai,55.31,17.84,1.64,1.11,0.0
Thu Jun 24 23:10:01,TataSky Broadband Private Limited - Chennai,41.83,24.77,1.57,1.10,0.0
Thu Jun 24 23:12:01,Airtel Broadband - Chennai,77.36,3.18,2.09,2.41,
Thu Jun 24 23:14:01,Airconnect Fibernet - Chennai,75.29,36.26,2.31,0.90,0.0
Thu Jun 24 23:16:01,Airgenie - Chennai,40.57,28.75,6.13,3.14,
Thu Jun 24 23:18:01,Airtel Broadband - Chennai,59.16,9.20,2.32,2.75,
Thu Jun 24 23:20:01,Shyam Spectra - Chennai,54.20,35.03,2.76,1.97,0.0
Thu Jun 24 23:22:01,Airtel Broadband - Chennai,40.03,22.58,3.72,2.35,
Thu Jun 24 23:24:01,Jio - Chennai,43.18,18.66,1.23,1.56,
Thu Jun 24 23:26:01,Airconnect Fibernet - Chennai,153.74,6.84,2.37,2.09,2.5
Thu Jun 24 23:28:01,Sri Vari Network Private Limited - Chennai,42.01,29.19,4.39,3.69,
